nct_id,pmid,has_results,sources
NCT01479075,33946318,false,pubmed_enhanced
NCT03548337,31495592,false,pubmed_enhanced
NCT03548337,34315611,false,pubmed_enhanced
NCT03548337,34563397,false,pubmed_enhanced
NCT03548337,34656378,true,"linked_at_registration,pubmed_naive,pubmed_enhanced,google_scholar,nct_match"
NCT03548337,34839993,false,pubmed_enhanced
NCT03493503,30482777,false,google_scholar
NCT03493503,31004501,false,google_scholar
NCT03493503,31432470,true,google_scholar
NCT03493503,35922522,true,google_scholar
NCT03493503,39303133,false,pubmed_naive
NCT03493503,39329187,false,pubmed_naive
NCT03493503,39493570,false,pubmed_naive
NCT03493503,39512524,false,pubmed_naive
NCT01197300,33391179,false,google_scholar
NCT01197300,34228102,false,pubmed_enhanced
NCT01910870,24998489,false,google_scholar
NCT01910870,27042088,false,google_scholar
NCT03003338,29808463,false,pubmed_naive
NCT03003338,30451150,false,pubmed_enhanced
NCT01599715,26992864,false,pubmed_naive
NCT01599715,27154965,false,pubmed_naive
NCT01599715,28049010,true,pubmed_naive
NCT01599715,30193294,false,pubmed_naive
NCT01599715,33722363,true,google_scholar
NCT01599715,34881664,true,google_scholar
NCT01599715,37312310,true,pubmed_naive
NCT01599715,39228564,false,google_scholar
NCT03699020,35836738,false,pubmed_naive
NCT03699020,37763252,false,pubmed_naive
NCT03699020,38521594,false,pubmed_naive
NCT03699020,39250653,false,pubmed_naive
NCT03699020,39431507,false,pubmed_naive
NCT01598532,24316434,false,google_scholar
NCT01598532,28001756,false,pubmed_enhanced
NCT01161537,22723294,false,google_scholar
NCT01161537,27417354,false,google_scholar
NCT01161537,28132845,true,"linked_at_registration,pubmed_naive,pubmed_enhanced,google_scholar,nct_match"
NCT01161537,39343292,false,google_scholar
NCT01679912,27140403,false,"linked_at_registration,pubmed_naive,pubmed_enhanced,google_scholar,nct_match"
NCT01679912,29503044,true,"linked_at_registration,pubmed_naive,pubmed_enhanced,google_scholar,nct_match"
NCT01679912,31109849,true,"linked_at_registration,pubmed_naive,google_scholar,nct_match"
NCT02736305,27409839,false,google_scholar
NCT02736305,28738360,false,google_scholar
NCT02736305,31698086,false,google_scholar
NCT02736305,33193890,false,google_scholar
NCT02736305,35395389,false,google_scholar
NCT02736305,35466318,false,google_scholar
NCT02736305,35582216,false,google_scholar
NCT02736305,37451682,false,google_scholar
NCT00058812,19880495,true,"linked_at_registration,pubmed_enhanced,google_scholar,nct_match"
NCT00058812,21454450,true,"linked_at_registration,google_scholar,nct_match"
NCT00058812,26920464,true,google_scholar
NCT00058812,35325065,false,google_scholar
NCT00058812,36649259,false,google_scholar
NCT00058812,37080705,false,google_scholar
NCT00058812,37144558,false,google_scholar
NCT00058812,38267354,false,google_scholar
NCT00058812,38822527,false,pubmed_naive
NCT00058812,38895787,false,pubmed_naive
NCT00058812,39211169,true,pubmed_naive
NCT00058812,39277112,false,pubmed_naive
NCT01567982,24065930,true,google_scholar
NCT01567982,32154064,false,pubmed_naive
NCT01567982,32250107,false,pubmed_naive
NCT01567982,35427920,false,pubmed_naive
NCT01567982,35996475,false,pubmed_naive
NCT01567982,36508659,false,pubmed_naive
NCT02203357,26801063,true,"linked_at_registration,google_scholar,nct_match"
NCT02203357,34960153,false,pubmed_enhanced
NCT02203357,35335107,false,pubmed_enhanced
NCT02203357,35403977,false,pubmed_enhanced
NCT02203357,36037823,false,pubmed_enhanced
NCT02203357,37270924,false,pubmed_enhanced
NCT02203357,39184401,false,pubmed_naive
NCT02203357,39220224,false,pubmed_naive
NCT02203357,39359385,false,pubmed_naive
NCT01659840,32617697,false,pubmed_naive
NCT01659840,33206400,false,pubmed_naive
NCT01659840,33474762,false,pubmed_naive
NCT01659840,37316791,false,pubmed_naive
NCT01659840,37663787,false,pubmed_naive
NCT01308255,22943199,true,google_scholar
NCT01308255,23912798,true,pubmed_enhanced
NCT01308255,27638812,true,pubmed_enhanced
NCT01308255,28264816,false,pubmed_enhanced
NCT01308255,30148437,false,pubmed_enhanced
NCT01308255,30722803,false,google_scholar
NCT01308255,31969328,false,pubmed_enhanced
NCT01308255,34453959,false,google_scholar
NCT01308255,38910007,false,pubmed_naive
NCT01308255,39242085,false,pubmed_naive
NCT01308255,39242182,false,pubmed_naive
NCT01308255,39455065,false,pubmed_naive
NCT00428363,31485039,false,pubmed_enhanced
NCT00428363,32335056,false,pubmed_enhanced
NCT00428363,33970948,false,pubmed_enhanced
NCT00428363,38305928,false,pubmed_enhanced
NCT00428363,39137100,true,pubmed_enhanced
NCT04942938,37465424,true,pubmed_naive
NCT03749785,32109880,true,google_scholar
NCT03749785,36448486,false,pubmed_enhanced
NCT03749785,39179215,false,pubmed_naive
NCT03749785,39231870,false,pubmed_naive
NCT03749785,39332815,false,pubmed_naive
NCT00981513,31596660,false,pubmed_enhanced
NCT00981513,34696283,false,pubmed_enhanced
NCT00981513,37002942,false,pubmed_enhanced
NCT00981513,38730508,false,pubmed_enhanced
NCT01383408,37191682,false,pubmed_naive
NCT01383408,37426116,false,pubmed_naive
NCT01383408,38115596,false,pubmed_naive
NCT01383408,38804185,false,pubmed_naive
NCT01383408,38806203,false,pubmed_naive
NCT03774771,30756425,false,pubmed_enhanced
NCT03774771,30859218,false,pubmed_enhanced
NCT03774771,30875390,false,pubmed_enhanced
NCT03774771,32367309,false,pubmed_enhanced
NCT03774771,32648333,false,pubmed_enhanced
NCT03187730,35018561,true,"linked_at_registration,pubmed_naive,google_scholar,nct_match"
NCT03187730,35932394,true,"linked_at_registration,pubmed_naive,google_scholar,nct_match"
NCT00316992,18060441,false,pubmed_enhanced
NCT00316992,18584227,true,"linked_at_registration,pubmed_enhanced"
NCT00610519,26042352,false,google_scholar
NCT00610519,30364644,false,google_scholar
NCT00073957,18390463,false,google_scholar
NCT00073957,37301631,false,pubmed_naive
NCT00073957,38207010,false,pubmed_naive
NCT00073957,38464386,false,pubmed_naive
NCT00073957,38566803,false,pubmed_naive
NCT00073957,38693089,false,pubmed_naive
NCT03865108,28988725,false,pubmed_enhanced
NCT03865108,37554388,false,google_scholar
NCT03865108,38107784,false,google_scholar
NCT03865108,38746471,false,pubmed_naive
NCT03865108,38758337,false,pubmed_naive
NCT03865108,38766990,false,pubmed_naive
NCT03865108,39153938,false,pubmed_naive
NCT01207297,22570338,true,pubmed_enhanced
NCT01207297,28760751,false,pubmed_enhanced
NCT01207297,29173182,false,google_scholar
NCT01207297,35353167,false,pubmed_enhanced
NCT01207297,39482717,false,pubmed_naive
NCT01207297,39498870,false,pubmed_naive
NCT01207297,39505492,false,pubmed_naive
NCT00773357,24654737,false,google_scholar
NCT00773357,38236213,false,pubmed_naive
NCT00773357,38266072,false,pubmed_naive
NCT00773357,38304303,false,pubmed_naive
NCT00773357,39381322,false,pubmed_naive
NCT03571880,39163503,false,pubmed_naive
NCT03571880,39274238,false,pubmed_naive
NCT03571880,39328010,false,pubmed_naive
NCT03571880,39381416,false,pubmed_naive
NCT03560492,32297876,false,"linked_at_registration,google_scholar,nct_match"
NCT03560492,34292213,true,"pubmed_enhanced,google_scholar"
NCT03560492,36749801,false,pubmed_naive
NCT03560492,37326207,false,pubmed_naive
NCT03560492,37469852,false,pubmed_naive
NCT03560492,37992028,false,pubmed_naive
NCT03560492,38078070,false,pubmed_naive
NCT00160550,17625106,true,"linked_at_registration,google_scholar"
NCT00160550,19327967,true,"linked_at_registration,google_scholar"
NCT00160550,22050371,false,google_scholar
NCT00160550,30525116,false,google_scholar
NCT00160550,39052963,false,google_scholar
NCT01427309,23261045,true,google_scholar
NCT01427309,25119609,true,"linked_at_registration,pubmed_naive,google_scholar,nct_match"
NCT01427309,25733370,false,google_scholar
NCT01427309,26762363,true,"linked_at_registration,pubmed_naive,google_scholar,nct_match"
NCT01427309,26908801,true,google_scholar
NCT01427309,27669017,true,"linked_at_registration,pubmed_naive,pubmed_enhanced,google_scholar,nct_match"
NCT01427309,29091724,false,pubmed_enhanced
NCT01427309,31291153,false,pubmed_enhanced
NCT01427309,31431411,true,pubmed_enhanced
NCT01427309,33509695,false,pubmed_enhanced
NCT01427309,37620306,true,google_scholar
NCT02443883,27568322,false,google_scholar
NCT02443883,28436242,false,google_scholar
NCT02443883,28634748,false,google_scholar
NCT02443883,28744667,false,google_scholar
NCT02443883,28943179,false,google_scholar
NCT02443883,29721850,false,"google_scholar,nct_match"
NCT02443883,30893708,false,google_scholar
NCT02443883,33355909,false,pubmed_enhanced
NCT02443883,34037286,false,pubmed_enhanced
NCT02443883,34298750,false,pubmed_enhanced
NCT02443883,35267477,false,google_scholar
NCT02443883,38619719,false,pubmed_enhanced
NCT02443883,39453578,false,pubmed_enhanced
NCT03963245,32928298,false,"linked_at_registration,google_scholar,nct_match"
NCT03963245,36687812,false,pubmed_naive
NCT03963245,36745742,false,pubmed_naive
NCT03963245,37280561,true,"pubmed_naive,google_scholar,nct_match"
NCT03963245,37600925,false,pubmed_naive
NCT03963245,37943590,false,pubmed_naive
NCT01074814,20974554,false,google_scholar
NCT01074814,23436414,false,google_scholar
NCT01074814,25209003,true,"linked_at_registration,pubmed_naive,pubmed_enhanced,google_scholar,nct_match"
NCT01074814,25705882,false,google_scholar
NCT01074814,30174763,false,"pubmed_naive,pubmed_enhanced"
NCT01074814,30301389,false,google_scholar
NCT01074814,31504186,false,"pubmed_naive,pubmed_enhanced"
NCT01074814,33228694,false,"pubmed_naive,pubmed_enhanced"
NCT01074814,38033384,false,"pubmed_naive,pubmed_enhanced"
NCT01074814,38409909,false,google_scholar
NCT01074814,39462838,false,google_scholar
NCT00431977,20129523,false,google_scholar
NCT00431977,21474039,false,google_scholar
NCT00431977,29778853,false,pubmed_enhanced
NCT00431977,30580992,false,pubmed_enhanced
NCT00431977,30761717,false,pubmed_enhanced
NCT00431977,35932165,false,pubmed_enhanced
NCT00431977,36371222,false,pubmed_enhanced
NCT00217347,36870274,false,pubmed_naive
NCT00217347,37438139,false,pubmed_naive
NCT00217347,37886477,false,pubmed_naive
NCT00217347,39086631,false,pubmed_naive
NCT00217347,39476514,false,pubmed_naive
NCT02293070,26316803,false,pubmed_naive
NCT02293070,27399236,false,pubmed_enhanced
NCT00976274,22916320,true,"linked_at_registration,google_scholar,nct_match"
NCT00976274,33127555,false,google_scholar
NCT00976274,34871489,false,pubmed_naive
NCT00976274,36168902,false,pubmed_naive
NCT00976274,36625173,false,pubmed_naive
NCT00976274,37248072,false,pubmed_naive
NCT00976274,39394390,false,pubmed_naive
NCT02077218,32775370,false,google_scholar
NCT05365503,37574545,false,pubmed_enhanced
NCT01369875,24329798,false,google_scholar
NCT01369875,24800173,false,google_scholar
NCT01369875,29672342,true,pubmed_enhanced
NCT01369875,30824585,false,pubmed_enhanced
NCT01369875,30878123,false,google_scholar
NCT01369875,33661190,false,pubmed_enhanced
NCT01369875,34413159,true,pubmed_enhanced
NCT01369875,36003398,false,pubmed_naive
NCT01369875,36276645,false,google_scholar
NCT01369875,37478776,false,pubmed_naive
NCT01369875,38037341,false,google_scholar
NCT01369875,38754916,false,pubmed_naive
NCT01369875,39012213,false,pubmed_enhanced
NCT01369875,39215816,false,google_scholar
NCT01369875,39337333,false,pubmed_naive
NCT01369875,39496484,false,pubmed_naive
NCT00818649,20925433,false,google_scholar
NCT00818649,21381982,false,google_scholar
NCT00818649,23103179,false,google_scholar
NCT00818649,23146050,false,google_scholar
NCT00818649,23446311,false,google_scholar
NCT00818649,25670156,false,google_scholar
NCT00818649,27911437,false,google_scholar
NCT00818649,29940987,false,google_scholar
NCT00818649,31029641,false,google_scholar
NCT00818649,35105250,false,google_scholar
NCT00361972,38768900,false,pubmed_naive
NCT00361972,38924732,false,pubmed_naive
NCT00361972,38986036,false,pubmed_naive
NCT00361972,39228895,false,pubmed_naive
NCT00361972,39490770,false,pubmed_naive
NCT01941108,24621251,false,google_scholar
NCT01941108,27428012,false,google_scholar
NCT01941108,28441962,true,"linked_at_registration,pubmed_naive,pubmed_enhanced,google_scholar,nct_match"
NCT01173497,22295252,false,google_scholar
NCT01173497,22754593,false,google_scholar
NCT01173497,22888567,false,google_scholar
NCT01173497,24536073,false,google_scholar
NCT01173497,25001612,true,google_scholar
NCT01173497,28177431,false,google_scholar
NCT01173497,30825473,false,google_scholar
NCT01173497,35101641,false,google_scholar
NCT02601937,30986130,false,google_scholar
NCT02601937,34347371,false,google_scholar
NCT02601937,37877100,false,google_scholar
NCT02601937,39279240,false,google_scholar
NCT01910467,26338668,false,google_scholar
NCT01910467,26381128,false,pubmed_enhanced
NCT01910467,26619762,false,google_scholar
NCT01910467,29450194,true,"linked_at_registration,pubmed_naive,pubmed_enhanced,google_scholar,nct_match"
NCT01910467,32304596,false,google_scholar
NCT01910467,32692715,true,"linked_at_registration,pubmed_naive,pubmed_enhanced,google_scholar,nct_match"
NCT01910467,34814195,false,google_scholar
NCT01910467,35740835,false,google_scholar
NCT01910467,36081622,false,pubmed_enhanced
NCT04449120,37414659,true,google_scholar
NCT04542668,35912634,false,google_scholar
NCT04542668,35936903,false,google_scholar
NCT04542668,38853398,true,google_scholar
NCT01760564,22476655,true,"linked_at_registration,pubmed_enhanced"
NCT01760564,31002946,false,google_scholar
NCT01760564,34794481,false,google_scholar
NCT01760564,36125338,false,google_scholar
NCT01760564,37539272,false,pubmed_enhanced
NCT01996189,25731215,true,"pubmed_enhanced,google_scholar"
NCT03447353,34450343,false,pubmed_naive
NCT03447353,34634690,false,pubmed_naive
NCT03447353,34663150,false,pubmed_naive
NCT03447353,34671242,false,pubmed_naive
NCT03447353,36622373,false,pubmed_naive
NCT00036972,15015787,false,pubmed_naive
NCT00036972,15739554,true,pubmed_naive
NCT00036972,17312057,false,pubmed_naive
NCT00036972,17327604,true,"linked_at_registration,pubmed_naive"
NCT00036972,29042147,false,google_scholar
NCT00538798,18806125,false,pubmed_naive
NCT00538798,19038998,true,pubmed_naive
NCT00538798,22032949,true,pubmed_naive
NCT00538798,22885775,false,pubmed_naive
NCT00538798,27629098,false,"pubmed_naive,google_scholar"
NCT02355704,29955032,true,google_scholar
NCT02355704,38954135,false,pubmed_naive
NCT02355704,39281183,false,pubmed_naive
NCT02355704,39508806,false,pubmed_naive
NCT02355704,39509088,false,pubmed_naive
NCT03611530,31301054,false,"linked_at_registration,pubmed_naive,google_scholar,nct_match"
NCT03611530,32774906,false,google_scholar
NCT03611530,32947996,false,google_scholar
NCT03611530,36579616,false,google_scholar
NCT03611530,36982157,false,google_scholar
NCT03611530,37508003,false,google_scholar
NCT03611530,37765001,false,google_scholar
NCT03611530,38709502,false,google_scholar
NCT04625764,35179425,false,google_scholar
NCT04625764,35747456,false,google_scholar
NCT04625764,38261018,false,google_scholar
NCT04625764,38709456,false,pubmed_enhanced
NCT00270946,22863328,false,google_scholar
NCT02593058,30783071,true,"linked_at_registration,google_scholar,nct_match"
NCT02593058,36741114,false,pubmed_naive
NCT02593058,37822792,false,pubmed_naive
NCT02593058,38098635,false,pubmed_naive
NCT02593058,38311479,false,pubmed_naive
NCT02593058,39013243,false,pubmed_naive
NCT00934830,20500134,true,"linked_at_registration,pubmed_naive,google_scholar,nct_match"
NCT01572168,38859853,false,pubmed_naive
NCT01572168,38981156,false,pubmed_naive
NCT01572168,39079925,false,pubmed_naive
NCT01572168,39375219,false,pubmed_naive
NCT03956966,38285029,false,pubmed_naive
NCT01175395,24975820,false,google_scholar
NCT01175395,25376617,true,"linked_at_registration,pubmed_enhanced,google_scholar,nct_match"
NCT01175395,25759965,false,google_scholar
NCT01175395,26501913,false,google_scholar
NCT01175395,26811883,false,google_scholar
NCT01175395,27169870,false,google_scholar
NCT01175395,30257375,false,google_scholar
NCT01175395,35057030,false,google_scholar
NCT01175395,39133470,false,pubmed_naive
NCT01175395,39209215,false,pubmed_naive
NCT01175395,39421789,false,pubmed_naive
NCT01175395,39491132,false,pubmed_naive
NCT01175395,39507240,false,pubmed_naive
NCT03216395,32518537,true,google_scholar
NCT03216395,33929377,false,"linked_at_registration,pubmed_naive,google_scholar,nct_match"
NCT03216395,34551156,false,pubmed_naive
NCT03216395,34976591,false,pubmed_naive
NCT03216395,36877964,true,"pubmed_naive,pubmed_enhanced,google_scholar,nct_match"
NCT03216395,37812696,false,pubmed_naive
NCT03216395,38988069,false,google_scholar
NCT04171232,35285674,true,"linked_at_registration,pubmed_naive,google_scholar,nct_match"
NCT04171232,35800080,true,google_scholar
NCT00335036,23694966,true,"linked_at_registration,google_scholar,nct_match"
NCT00335036,39051104,false,pubmed_naive
NCT00335036,39071301,false,pubmed_naive
NCT04329741,33494301,true,"pubmed_enhanced,google_scholar"
NCT02811939,31611707,false,google_scholar
NCT02811939,33068883,false,google_scholar
NCT02811939,36259015,false,google_scholar
NCT02811939,38301886,false,pubmed_naive
NCT02811939,38581739,false,pubmed_naive
NCT02811939,38632313,false,pubmed_naive
NCT02811939,39250156,false,pubmed_naive
NCT02811939,39320043,false,pubmed_naive
NCT02488694,33358484,false,pubmed_enhanced
NCT02488694,36007281,false,pubmed_enhanced
NCT04024228,33549389,false,google_scholar
NCT04024228,34714720,true,google_scholar
NCT00068614,22124364,false,google_scholar
NCT00068614,29560746,false,google_scholar
NCT00281944,20943374,false,google_scholar
NCT00281944,23024067,true,pubmed_enhanced
NCT00281944,35180771,false,pubmed_naive
NCT00281944,35947247,false,pubmed_naive
NCT00281944,38295151,false,pubmed_naive
NCT00281944,38519913,false,pubmed_naive
NCT00281944,39034683,false,pubmed_naive
NCT02060552,26035033,true,"pubmed_enhanced,google_scholar"
NCT02060552,30244605,false,google_scholar
NCT02060552,33506027,false,pubmed_naive
NCT02060552,33681572,false,pubmed_naive
NCT02060552,33823429,false,pubmed_naive
NCT02060552,36941260,false,pubmed_naive
NCT02060552,37057207,false,pubmed_naive
NCT03052777,29411314,true,"linked_at_registration,pubmed_enhanced,google_scholar,nct_match"
NCT03052777,30501541,true,"linked_at_registration,google_scholar,nct_match"
NCT03052777,38837150,false,pubmed_naive
NCT03052777,38918029,false,pubmed_naive
NCT03052777,38926526,false,pubmed_naive
NCT03052777,39009705,false,pubmed_naive
NCT03052777,39376986,false,pubmed_naive
NCT01835015,30987401,false,google_scholar
NCT01835015,31331124,false,google_scholar
NCT01835015,31409975,false,google_scholar
NCT01835015,34368372,false,google_scholar
NCT01835015,36009430,false,google_scholar
NCT01835015,36014339,false,google_scholar
NCT01835015,39477789,false,google_scholar
NCT01888640,25212518,true,"linked_at_registration,nct_match"
NCT01888640,26979999,true,"linked_at_registration,google_scholar,nct_match"
NCT01888640,30157911,false,"linked_at_registration,google_scholar,nct_match"
NCT01888640,31738014,true,"linked_at_registration,google_scholar,nct_match"
NCT01888640,33003107,false,"linked_at_registration,pubmed_enhanced,nct_match"
NCT01888640,33230010,true,"linked_at_registration,pubmed_enhanced,google_scholar,nct_match"
NCT01888640,35292378,true,"pubmed_enhanced,google_scholar,nct_match"
NCT01888640,35295526,false,"linked_at_registration,pubmed_enhanced,google_scholar,nct_match"
NCT01888640,38154621,true,"pubmed_enhanced,google_scholar,nct_match"
NCT01888640,38479557,false,google_scholar
NCT01888640,39351169,false,pubmed_naive
NCT01888640,39510534,false,pubmed_naive
NCT02424799,28078079,false,google_scholar
NCT02424799,30033912,false,google_scholar
NCT02424799,30735243,true,google_scholar
NCT02424799,31310694,false,google_scholar
NCT02424799,31494233,false,google_scholar
NCT02424799,33336508,false,google_scholar
NCT02424799,34020509,true,"linked_at_registration,pubmed_naive,pubmed_enhanced,google_scholar,nct_match"
NCT02424799,37605867,false,google_scholar
NCT02424799,38937013,false,google_scholar
NCT02424799,39446438,false,google_scholar
NCT04557384,34668832,false,google_scholar
NCT00005852,33807678,false,google_scholar
NCT00005852,39220156,false,pubmed_naive
NCT00005852,39227199,false,pubmed_naive
NCT00005852,39229270,false,pubmed_naive
NCT00005852,39242252,false,pubmed_naive
NCT00005852,39307421,false,pubmed_naive
NCT02383004,38759564,false,pubmed_naive
NCT02383004,38950588,false,pubmed_naive
NCT02383004,39322968,false,pubmed_naive
NCT02383004,39462263,false,pubmed_naive
NCT02383004,39492799,false,pubmed_naive
NCT02126514,31797761,false,google_scholar
NCT02126514,33011341,false,google_scholar
NCT02055807,27669555,false,pubmed_enhanced
NCT02055807,31733807,true,"linked_at_registration,pubmed_naive,pubmed_enhanced,google_scholar,nct_match"
NCT02055807,36509177,false,pubmed_enhanced
NCT01033851,23541163,true,"linked_at_registration,pubmed_naive,google_scholar,nct_match"
NCT01033851,28314552,true,"linked_at_registration,pubmed_naive,google_scholar,nct_match"
NCT01033851,31177885,false,pubmed_naive
NCT01033851,37331547,true,pubmed_enhanced
NCT01033851,37577773,true,pubmed_enhanced
NCT01033851,38314142,true,pubmed_enhanced
NCT01033851,39086907,false,pubmed_enhanced
NCT01033851,39382900,false,pubmed_enhanced
NCT02584426,29371701,false,google_scholar
NCT02584426,34202655,false,google_scholar
NCT00511160,38510677,false,pubmed_naive
NCT00511160,38635033,false,pubmed_naive
NCT00511160,38913172,false,pubmed_naive
NCT00511160,39491593,false,pubmed_naive
NCT02070835,26866804,false,google_scholar
NCT02070835,34186553,false,pubmed_enhanced
NCT02070835,34541897,false,google_scholar
NCT02070835,35449555,false,pubmed_enhanced
NCT02070835,38683780,false,google_scholar
NCT02070835,39424422,false,pubmed_naive
NCT02070835,39439264,false,pubmed_naive
NCT02070835,39457721,false,pubmed_naive
NCT04459520,35108307,true,"linked_at_registration,pubmed_naive,google_scholar,nct_match"
NCT01343589,21663648,true,pubmed_enhanced
NCT01343589,23842081,true,"linked_at_registration,pubmed_naive,pubmed_enhanced,google_scholar,nct_match"
NCT03486886,31955223,false,google_scholar
NCT03486886,35673449,false,google_scholar
NCT01058174,21609268,false,google_scholar
NCT01058174,25520332,true,"linked_at_registration,pubmed_naive,google_scholar,nct_match"
NCT01335789,23564179,true,"pubmed_enhanced,google_scholar"
NCT01335789,39108242,false,pubmed_naive
NCT01335789,39326740,false,pubmed_naive
NCT01335789,39380374,false,pubmed_naive
NCT01335789,39413528,false,pubmed_naive
NCT00853931,26980732,true,google_scholar
NCT01400672,23162757,false,google_scholar
NCT01400672,24083080,false,google_scholar
NCT01400672,25481264,false,google_scholar
NCT01400672,27141345,false,google_scholar
NCT01400672,29042147,false,google_scholar
NCT01400672,30558196,false,google_scholar
NCT01400672,37952224,false,google_scholar
NCT01400672,39006524,false,google_scholar
NCT01400672,39226030,false,google_scholar
NCT05764421,37754015,true,"pubmed_enhanced,google_scholar"
NCT05764421,38057306,false,pubmed_naive
NCT05764421,38342591,false,pubmed_naive
NCT05764421,38368428,false,pubmed_naive
NCT05764421,38987600,false,pubmed_naive
NCT05764421,39444021,false,pubmed_naive
NCT02650245,32201876,false,google_scholar
NCT01152736,20491724,false,pubmed_naive
NCT01152736,38898605,false,pubmed_enhanced
NCT01152736,39156724,false,pubmed_enhanced
NCT01152736,39345875,false,pubmed_enhanced
NCT01301066,28121706,true,"linked_at_registration,pubmed_naive,google_scholar,nct_match"
NCT01301066,28252528,true,"linked_at_registration,pubmed_naive,google_scholar,nct_match"
NCT01301066,28416195,true,"linked_at_registration,pubmed_naive,google_scholar,nct_match"
NCT01301066,30174281,true,"pubmed_enhanced,google_scholar"
NCT01301066,30924585,false,google_scholar
NCT01301066,32310273,true,google_scholar
NCT01877785,25399715,false,google_scholar
NCT01877785,27381392,true,"linked_at_registration,pubmed_naive,google_scholar,nct_match"
NCT01877785,27622299,false,google_scholar
NCT01877785,27918208,false,google_scholar
NCT01877785,28216325,false,google_scholar
NCT01877785,28527859,false,google_scholar
NCT01877785,28807912,false,pubmed_naive
NCT01877785,31323236,false,google_scholar
NCT01877785,33099021,false,google_scholar
NCT01877785,37610204,false,google_scholar
NCT01877785,38551343,false,google_scholar
NCT03587987,37069266,false,pubmed_naive
NCT03587987,37296227,false,pubmed_naive
NCT03587987,37400614,false,pubmed_naive
NCT03587987,37645532,false,pubmed_naive
NCT03587987,39500615,false,pubmed_naive
NCT01482247,25472954,false,pubmed_enhanced
NCT01482247,26183312,false,pubmed_enhanced
NCT01482247,30057253,true,google_scholar
NCT01482247,30336250,false,pubmed_naive
NCT01482247,30551466,false,pubmed_naive
NCT01482247,30683593,false,pubmed_naive
NCT01482247,31014752,false,pubmed_enhanced
NCT01482247,31336573,false,google_scholar
NCT01482247,33539947,false,pubmed_enhanced
NCT01482247,33764625,false,pubmed_enhanced
NCT01482247,36675817,false,google_scholar
NCT01482247,38171450,false,pubmed_naive
NCT01482247,38542516,false,pubmed_naive
NCT02406521,26683407,false,google_scholar
NCT02406521,26897713,false,google_scholar
NCT02406521,29719487,false,google_scholar
NCT02406521,29848570,true,google_scholar
NCT02406521,30937279,false,google_scholar
NCT02406521,31471713,false,google_scholar
NCT02800174,38917609,false,pubmed_naive
NCT02800174,39173245,false,pubmed_naive
NCT02800174,39224655,false,pubmed_naive
NCT02800174,39226089,false,pubmed_naive
NCT02800174,39277836,false,pubmed_naive
NCT01364857,27268758,false,google_scholar
NCT01364857,28963775,true,google_scholar
NCT01364857,29110021,true,google_scholar
NCT01364857,35810006,true,pubmed_naive
NCT01041040,23233558,false,google_scholar
NCT01041040,27269126,false,google_scholar
NCT01041040,27701910,false,google_scholar
NCT01041040,28485375,false,google_scholar
NCT01041040,28573946,false,google_scholar
NCT01041040,29928170,false,pubmed_enhanced
NCT01041040,31291012,false,google_scholar
NCT01041040,32068246,false,google_scholar
NCT01041040,33135528,false,google_scholar
NCT01041040,33675324,false,google_scholar
NCT01041040,39263038,false,google_scholar
NCT02353611,26057085,true,google_scholar
NCT02353611,26493710,false,google_scholar
NCT02353611,27571237,true,google_scholar
NCT02353611,28712152,true,google_scholar
NCT02353611,29961213,true,"linked_at_registration,google_scholar,nct_match"
NCT02353611,31880055,false,pubmed_enhanced
NCT02353611,32917192,false,pubmed_enhanced
NCT02353611,33407342,false,pubmed_enhanced
NCT02353611,35486507,false,pubmed_enhanced
NCT02353611,39378962,false,"pubmed_enhanced,google_scholar"
NCT02353611,39417133,false,pubmed_naive
NCT02353611,39438128,false,pubmed_naive
NCT02353611,39468422,false,pubmed_naive
NCT02353611,39500147,false,pubmed_naive
NCT00801502,21689025,true,"linked_at_registration,google_scholar"
NCT00801502,21849598,true,"linked_at_registration,pubmed_enhanced,google_scholar,nct_match"
NCT00801502,22011457,true,"linked_at_registration,google_scholar,nct_match"
NCT00801502,22047909,true,"linked_at_registration,google_scholar,nct_match"
NCT00801502,22218160,true,"linked_at_registration,pubmed_enhanced,google_scholar,nct_match"
NCT00801502,22229304,true,"linked_at_registration,pubmed_naive,google_scholar,nct_match"
NCT00801502,22623389,true,"linked_at_registration,pubmed_naive,nct_match"
NCT00801502,22739373,true,"linked_at_registration,pubmed_naive,nct_match"
NCT00801502,23684555,true,"linked_at_registration,pubmed_naive,pubmed_enhanced,google_scholar,nct_match"
NCT00801502,24128654,true,"linked_at_registration,pubmed_naive,pubmed_enhanced,google_scholar,nct_match"
NCT00801502,27497519,true,google_scholar
NCT04343729,32785710,true,"linked_at_registration,pubmed_naive,pubmed_enhanced,google_scholar,nct_match"
NCT04343729,33403227,false,google_scholar
NCT04343729,33779588,false,nct_match
NCT04343729,33977663,false,google_scholar
NCT04343729,34768236,false,google_scholar
NCT04343729,34917633,false,"linked_at_registration,pubmed_naive,pubmed_enhanced,google_scholar,nct_match"
NCT04343729,37551029,false,google_scholar
NCT04343729,38537538,false,google_scholar
NCT04343729,38919471,false,google_scholar
NCT02449759,37489074,false,pubmed_enhanced
NCT02449759,37966674,false,pubmed_enhanced
NCT02449759,38282234,false,pubmed_enhanced
NCT02449759,38418964,false,pubmed_enhanced
NCT02449759,38838171,false,pubmed_enhanced
NCT02620150,29355886,false,google_scholar
NCT02711358,31112079,false,pubmed_naive
NCT02711358,34040970,false,pubmed_naive
